,Wavelength,Sum,K I (2.0e-02),K II (9.8e-01),K III (6.0e-09)
535,280.09,5.148e-15,0,0,5.148e-15
536,280.14,4.679e-15,0,0,4.679e-15
537,280.19,3.989e-15,0,0,3.989e-15
538,280.24,3.1920000000000002e-15,0,0,3.1920000000000002e-15
539,280.29,2.3960000000000003e-15,0,0,2.3960000000000003e-15
540,280.34,1.6870000000000002e-15,0,0,1.6870000000000002e-15
541,280.39,1.115e-15,0,0,1.115e-15
542,280.44,6.91e-16,0,0,6.91e-16
543,280.49,4.0190000000000003e-16,0,0,4.0190000000000003e-16
544,280.54,2.193e-16,0,0,2.193e-16
545,280.59,1.123e-16,0,0,1.123e-16
546,280.64,5.394e-17,0,0,5.394e-17
547,280.69,2.431e-17,0,0,2.431e-17
548,280.74,1.028e-17,0,0,1.028e-17
549,280.79,4.078e-18,0,0,4.078e-18
550,280.84,1.5180000000000001e-18,0,0,1.5180000000000001e-18
551,280.89,5.301e-19,0,0,5.301e-19
552,280.94,1.7370000000000001e-19,0,0,1.7370000000000001e-19
553,280.99,5.34e-20,0,0,5.34e-20
554,281.04,1.54e-20,0,0,1.54e-20
555,281.09,4.1690000000000005e-21,0,0,4.1690000000000005e-21
556,281.14,1.058e-21,0,0,1.058e-21
557,281.19,2.5219999999999998e-22,0,0,2.5219999999999998e-22
558,281.24,5.636e-23,0,0,5.636e-23
559,281.29,1.182e-23,0,0,1.182e-23
560,281.34,2.3250000000000002e-24,0,0,2.3250000000000002e-24
561,281.39,4.293e-25,0,0,4.293e-25
562,281.44,7.435e-26,0,0,7.435e-26
563,281.49,1.2080000000000001e-26,0,0,1.2080000000000001e-26
564,281.54,1.842e-27,0,0,1.842e-27
565,281.59,2.6349999999999995e-28,0,0,2.6349999999999995e-28
566,281.64,3.5359999999999996e-29,0,0,3.5359999999999996e-29
567,281.69,4.453e-30,0,0,4.453e-30
568,281.74,5.26e-31,0,0,5.26e-31
569,285.99,2.729e-31,0,0,2.729e-31
570,286.04,2.1919999999999996e-30,0,0,2.1919999999999996e-30
571,286.09,1.6569999999999998e-29,0,0,1.6569999999999998e-29
572,286.14,1.18e-28,0,0,1.18e-28
573,286.19,7.906e-28,0,0,7.906e-28
574,286.24,4.988e-27,0,0,4.988e-27
575,286.29,2.962e-26,0,0,2.962e-26
576,286.34,1.6560000000000001e-25,0,0,1.6560000000000001e-25
577,286.39,8.716e-25,0,0,8.716e-25
578,286.44,4.319e-24,0,0,4.319e-24
579,286.49,2.014e-23,0,0,2.014e-23
580,286.54,8.845e-23,0,0,8.845e-23
581,286.59,3.656e-22,0,0,3.656e-22
582,286.64,1.423e-21,0,0,1.423e-21
583,286.69,5.213e-21,0,0,5.213e-21
584,286.74,1.798e-20,0,0,1.798e-20
585,286.79,5.836e-20,0,0,5.836e-20
586,286.84,1.784e-19,0,0,1.784e-19
587,286.89,5.133e-19,0,0,5.133e-19
588,286.94,1.39e-18,0,0,1.39e-18
589,286.99,3.545e-18,0,0,3.545e-18
590,287.04,8.51e-18,0,0,8.51e-18
591,287.09,1.923e-17,0,0,1.923e-17
592,287.14,4.091e-17,0,0,4.091e-17
593,287.19,8.193000000000001e-17,0,0,8.193000000000001e-17
594,287.24,1.545e-16,0,0,1.545e-16
595,287.29,2.741e-16,0,0,2.741e-16
596,287.34,4.58e-16,0,0,4.58e-16
597,287.39,7.205e-16,0,0,7.205e-16
598,287.44,1.067e-15,0,0,1.067e-15
599,287.49,1.487e-15,0,0,1.487e-15
600,287.54,1.9510000000000003e-15,0,0,1.9510000000000003e-15
601,287.59,2.411e-15,0,0,2.411e-15
602,287.64,2.804e-15,0,0,2.804e-15
603,287.69,3.0699999999999998e-15,0,0,3.0699999999999998e-15
604,287.74,3.164e-15,0,0,3.164e-15
605,287.79,3.0699999999999998e-15,0,0,3.0699999999999998e-15
606,287.84,2.804e-15,0,0,2.804e-15
607,287.89,2.411e-15,0,0,2.411e-15
608,287.94,1.9510000000000003e-15,0,0,1.9510000000000003e-15
609,287.99,1.487e-15,0,0,1.487e-15
610,288.04,1.067e-15,0,0,1.067e-15
611,288.09,7.205e-16,0,0,7.205e-16
612,288.14,4.58e-16,0,0,4.58e-16
613,288.19,2.741e-16,0,0,2.741e-16
614,288.24,1.545e-16,0,0,1.545e-16
615,288.29,8.193000000000001e-17,0,0,8.193000000000001e-17
616,288.34,4.091e-17,0,0,4.091e-17
617,288.39,1.923e-17,0,0,1.923e-17
618,288.44,8.51e-18,0,0,8.51e-18
619,288.49,3.545e-18,0,0,3.545e-18
620,288.54,1.39e-18,0,0,1.39e-18
621,288.59,5.133e-19,0,0,5.133e-19
622,288.64,1.784e-19,0,0,1.784e-19
623,288.69,5.836e-20,0,0,5.836e-20
624,288.74,1.798e-20,0,0,1.798e-20
625,288.79,5.213e-21,0,0,5.213e-21
626,288.84,1.423e-21,0,0,1.423e-21
627,288.89,3.658e-22,0,0,3.658e-22
628,288.94,8.954999999999999e-23,0,0,8.954999999999999e-23
629,288.99,2.5739999999999997e-23,0,0,2.5739999999999997e-23
630,289.04,3.1250000000000003e-23,0,0,3.1250000000000003e-23
631,289.09,1.2309999999999999e-22,0,0,1.2309999999999999e-22
632,289.14,5.23e-22,0,0,5.23e-22
633,289.19,2.107e-21,0,0,2.107e-21
634,289.24,8.004e-21,0,0,8.004e-21
635,289.29,2.865e-20,0,0,2.865e-20
636,289.34,9.666000000000001e-20,0,0,9.666000000000001e-20
637,289.39,3.0730000000000004e-19,0,0,3.0730000000000004e-19
638,289.44,9.208e-19,0,0,9.208e-19
639,289.49,2.6e-18,0,0,2.6e-18
640,289.54,6.917999999999999e-18,0,0,6.917999999999999e-18
641,289.59,1.7349999999999998e-17,0,0,1.7349999999999998e-17
642,289.64,4.1e-17,0,0,4.1e-17
643,289.69,9.132e-17,0,0,9.132e-17
644,289.74,1.917e-16,0,0,1.917e-16
645,289.79,3.792e-16,0,0,3.792e-16
646,289.84,7.068e-16,0,0,7.068e-16
647,289.89,1.242e-15,0,0,1.242e-15
648,289.94,2.056e-15,0,0,2.056e-15
649,289.99,3.2079999999999997e-15,0,0,3.2079999999999997e-15
650,290.04,4.717e-15,0,0,4.717e-15
651,290.09,6.536e-15,0,0,6.536e-15
652,290.14,8.536e-15,0,0,8.536e-15
653,290.19,1.0509999999999999e-14,0,0,1.0509999999999999e-14
654,290.24,1.218e-14,0,0,1.218e-14
655,290.29,1.3319999999999999e-14,0,0,1.3319999999999999e-14
656,290.34,1.3719999999999999e-14,0,0,1.3719999999999999e-14
657,290.39,1.3319999999999999e-14,0,0,1.3319999999999999e-14
658,290.44,1.218e-14,0,0,1.218e-14
659,290.49,1.0509999999999999e-14,0,0,1.0509999999999999e-14
660,290.54,8.536e-15,0,0,8.536e-15
661,290.59,6.536e-15,0,0,6.536e-15
662,290.64,4.717e-15,0,0,4.717e-15
663,290.69,3.2079999999999997e-15,0,0,3.2079999999999997e-15
664,290.74,2.056e-15,0,0,2.056e-15
665,290.79,1.242e-15,0,0,1.242e-15
666,290.84,7.068e-16,0,0,7.068e-16
667,290.89,3.792e-16,0,0,3.792e-16
668,290.94,1.917e-16,0,0,1.917e-16
669,290.99,1.5460000000000001e-16,6.33e-17,0,9.132e-17
670,291.04,5.216e-16,4.806e-16,0,4.1e-17
671,291.09,3.4600000000000002e-15,3.443e-15,0,1.7349999999999998e-17
672,291.14,2.3269999999999998e-14,2.3269999999999998e-14,0,6.917999999999999e-18
673,291.19,1.483e-13,1.483e-13,0,2.6e-18
674,291.24,8.92e-13,8.92e-13,0,9.208e-19
675,291.29,5.059999999999999e-12,5.059999999999999e-12,0,3.0730000000000004e-19
676,291.34,2.708e-11,2.708e-11,0,9.666000000000001e-20
677,291.39,1.3669999999999998e-10,1.3669999999999998e-10,0,2.865e-20
678,291.44,6.512000000000001e-10,6.512000000000001e-10,0,8.004e-21
679,291.49,2.9260000000000004e-09,2.9260000000000004e-09,0,2.107e-21
680,291.54,1.24e-08,1.24e-08,0,5.228e-22
681,291.59,4.9580000000000005e-08,4.9580000000000005e-08,0,1.2220000000000002e-22
682,291.64,1.87e-07,1.87e-07,0,2.6930000000000003e-23
683,291.69,6.653e-07,6.653e-07,0,5.593e-24
684,291.74,2.233e-06,2.233e-06,0,1.095e-24
685,291.79,7.0710000000000006e-06,7.0710000000000006e-06,0,2.0190000000000003e-25
686,291.84,2.112e-05,2.112e-05,0,3.5089999999999994e-26
687,291.89,5.952e-05,5.952e-05,0,5.747e-27
688,291.94,0.0001582,0.0001582,0,8.872e-28
689,291.99,0.0003968,0.0003968,0,1.2909999999999998e-28
690,292.04,0.0009386000000000002,0.0009386000000000002,0,1.7689999999999998e-29
691,292.09,0.002095,0.002095,0,1.627e-29
692,292.14,0.00441,0.00441,0,1.043e-28
693,292.19,0.008758,0.008758,0,7.343999999999999e-28
694,292.24,0.01641,0.01641,0,4.878e-27
695,292.29,0.029,0.029,0,3.058e-26
696,292.34,0.04835,0.04835,0,1.81e-25
697,292.39,0.07604,0.07604,0,1.0099999999999999e-24
698,292.44,0.1128,0.1128,0,5.3239999999999996e-24
699,292.49,0.1579,0.1579,0,2.648e-23
700,292.54,0.2085,0.2085,0,1.243e-22
701,292.59,0.2597,0.2597,0,5.504e-22
702,292.64,0.3052,0.3052,0,2.301e-21
703,292.69,0.3383,0.3383,0,9.076000000000001e-21
704,292.74,0.3538,0.3538,0,3.379e-20
705,292.79,0.349,0.349,0,1.187e-19
706,292.84,0.3248,0.3248,0,3.936e-19
707,292.89,0.2851,0.2851,0,1.232e-18
708,292.94,0.2361,0.2361,0,3.637e-18
709,292.99,0.1845,0.1845,0,1.014e-17
710,293.04,0.136,0.136,0,2.666e-17
711,293.09,0.09452999999999999,0.09452999999999999,0,6.618000000000001e-17
712,293.14,0.062,0.062,0,1.55e-16
713,293.19,0.038360000000000005,0.038360000000000005,0,3.4270000000000003e-16
714,293.24,0.0224,0.0224,0,7.151e-16
715,293.29,0.01234,0.01234,0,1.408e-15
716,293.35,0.005608,0.005608,0,2.941e-15
717,293.4,0.002784,0.002784,0,5.098e-15
718,293.45,0.001451,0.001451,0,8.34e-15
719,293.5,0.001073,0.001073,0,1.2880000000000001e-14
720,293.55,0.001495,0.001495,0,1.876e-14
721,293.6,0.002936,0.002936,0,2.58e-14
722,293.65,0.00604,0.00604,0,3.348e-14
723,293.7,0.01196,0.01196,0,4.1e-14
724,293.75,0.02242,0.02242,0,4.738e-14
725,293.8,0.03971,0.03971,0,5.1679999999999994e-14
726,293.85,0.06638,0.06638,0,5.32e-14
727,293.9,0.1047,0.1047,0,5.1679999999999994e-14
728,293.95,0.156,0.156,0,4.738e-14
729,294.0,0.2193,0.2193,0,4.1e-14
730,294.05,0.2911,0.2911,0,3.348e-14
731,294.1,0.3646,0.3646,0,2.58e-14
732,294.15,0.431,0.431,0,1.876e-14
733,294.2,0.481,0.481,0,1.2880000000000001e-14
734,294.25,0.5067,0.5067,0,8.34e-15
735,294.3,0.5038,0.5038,0,5.098e-15
736,294.35,0.4728,0.4728,0,2.941e-15
737,294.4,0.4188,0.4188,0,1.6010000000000002e-15
738,294.45,0.3501,0.3501,0,8.228e-16
739,294.5,0.2763,0.2763,0,3.994e-16
740,294.55,0.2058,0.2058,0,1.841e-16
741,294.6,0.1447,0.1447,0,8.29e-17
742,294.65,0.09606,0.09606,0,4.2370000000000005e-17
743,294.7,0.06017,0.06017,0,3.669e-17
744,294.75,0.03558,0.03558,0,5.907e-17
745,294.8,0.01986,0.01986,0,1.171e-16
746,294.85,0.010459999999999999,0.010459999999999999,0,2.3169999999999995e-16
747,294.9,0.005202,0.005202,0,4.368e-16
748,294.95,0.002442,0.002442,0,7.789e-16
749,295.0,0.001082,0.001082,0,1.312e-15
750,295.05,0.0004523,0.0004523,0,2.086e-15
751,295.1,0.0001786,0.0001786,0,3.133e-15
752,295.15,6.662e-05,6.662e-05,0,4.444e-15
753,295.2,2.38e-05,2.38e-05,0,5.9520000000000005e-15
754,295.25,9.207e-06,9.207e-06,0,7.528000000000001e-15
755,295.3,7.1929999999999996e-06,7.1929999999999996e-06,0,8.991e-15
756,295.35,1.555e-05,1.555e-05,0,1.014e-14
757,295.4,4.385e-05,4.385e-05,0,1.08e-14
758,295.45,0.0001214,0.0001214,0,1.0859999999999999e-14
759,295.5,0.0003188,0.0003188,0,1.032e-14
760,295.55,0.0007909,0.0007909,0,9.252e-15
761,295.6,0.001854,0.001854,0,7.836e-15
762,295.65,0.004105,0.004105,0,6.267e-15
763,295.7,0.008587000000000001,0.008587000000000001,0,4.733e-15
764,295.75,0.01697,0.01697,0,3.3759999999999996e-15
765,295.8,0.03167,0.03167,0,2.274e-15
766,295.85,0.05585,0.05585,0,1.446e-15
767,295.9,0.09304,0.09304,0,8.684e-16
768,295.95,0.1464,0.1464,0,4.925e-16
769,296.0,0.2177,0.2177,0,2.6379999999999997e-16
770,296.05,0.3057,0.3057,0,1.334e-16
771,296.1,0.4055,0.4055,0,6.371e-17
772,296.15,0.5082,0.5082,0,2.873e-17
773,296.2,0.6017,0.6017,0,1.224e-17
774,296.25,0.673,0.673,0,4.922e-18
775,296.3,0.7111,0.7111,0,1.8690000000000002e-18
776,296.35,0.7097,0.7097,0,6.704000000000001e-19
777,296.4,0.6692,0.6692,0,2.27e-19
778,296.45,0.596,0.596,0,7.261000000000001e-20
779,296.5,0.5015,0.5015,0,2.1930000000000002e-20
780,296.55,0.3987,0.3987,0,6.253999999999999e-21
781,296.6,0.2994,0.2994,0,1.6840000000000001e-21
782,296.65,0.2124,0.2124,0,4.284e-22
783,296.7,0.1423,0.1423,0,1.029e-22
784,296.75,0.09009,0.09009,0,2.333e-23
785,296.8,0.05387,0.05387,0,4.997e-24
786,296.85,0.03044,0.03044,0,1.0109999999999999e-24
787,296.9,0.01624,0.01624,0,1.9329999999999998e-25
788,296.95,0.008189,0.008189,0,3.7130000000000006e-26
789,297.0,0.0039,0.0039,0,2.062e-26
790,297.05,0.001755,0.001755,0,8.886000000000002e-26
791,297.1,0.0007459,0.0007459,0,4.973e-25
792,297.15,0.0002995,0.0002995,0,2.6580000000000002e-24
793,297.2,0.0001136,0.0001136,0,1.3439999999999997e-23
794,297.25,4.07e-05,4.07e-05,0,6.422e-23
795,297.3,1.378e-05,1.378e-05,0,2.902e-22
796,297.35,4.406e-06,4.406e-06,0,1.24e-21
797,297.4,1.331e-06,1.331e-06,0,5.009e-21
798,297.45,3.7979999999999995e-07,3.7979999999999995e-07,0,1.9130000000000003e-20
799,297.5,1.024e-07,1.024e-07,0,6.908e-20
800,297.55,2.6069999999999998e-08,2.6069999999999998e-08,0,2.359e-19
801,297.6,6.272999999999999e-09,6.272999999999999e-09,0,7.613e-19
802,297.65,1.427e-09,1.427e-09,0,2.324e-18
803,297.7,3.1119999999999997e-10,3.1119999999999997e-10,0,6.705e-18
804,297.75,8.887000000000001e-11,8.887000000000001e-11,0,1.829e-17
805,297.8,1.4519999999999997e-10,1.4519999999999997e-10,0,4.718e-17
806,297.85,6.3e-10,6.299000000000001e-10,0,1.151e-16
807,297.9,2.7950000000000004e-09,2.7950000000000004e-09,0,2.653e-16
808,297.95,1.177e-08,1.177e-08,0,5.785e-16
809,298.0,4.686e-08,4.686e-08,0,1.192e-15
810,298.05,1.765e-07,1.765e-07,0,2.324e-15
811,298.1,6.284e-07,6.284e-07,0,4.282e-15
812,298.15,2.116e-06,2.116e-06,0,7.459999999999999e-15
813,298.2,6.741e-06,6.741e-06,0,1.229e-14
814,298.25,2.03e-05,2.03e-05,0,1.914e-14
815,298.3,5.784e-05,5.784e-05,0,2.8189999999999998e-14
816,298.35,0.0001558,0.0001558,0,3.9280000000000004e-14
817,298.4,0.0003969,0.0003969,0,5.1779999999999995e-14
818,298.45,0.0009562999999999999,0.0009562999999999999,0,6.465e-14
819,298.5,0.002179,0.002179,0,7.655e-14
820,298.55,0.004695,0.004695,0,8.625e-14
821,298.6,0.009567,0.009567,0,9.301e-14
822,298.65,0.01844,0.01844,0,9.704e-14
823,298.7,0.0336,0.0336,0,9.981e-14
824,298.75,0.05791,0.05791,0,1.039e-13
825,298.8,0.09437999999999999,0.09437999999999999,0,1.13e-13
826,298.85,0.1455,0.1455,0,1.305e-13
827,298.9,0.2121,0.2121,0,1.592e-13
828,298.95,0.2924,0.2924,0,2.001e-13
829,299.0,0.3812,0.3812,0,2.514e-13
830,299.05,0.47,0.47,0,3.085e-13
831,299.1,0.548,0.548,0,3.642e-13
832,299.15,0.6043,0.6043,0,4.103e-13
833,299.2,0.6301,0.6301,0,4.391e-13
834,299.25,0.6214,0.6214,0,4.455e-13
835,299.3,0.5796,0.5796,0,4.279e-13
836,299.35,0.5112,0.5112,0,3.889e-13
837,299.4,0.4264,0.4264,0,3.344e-13
838,299.45,0.3364,0.3364,0,2.72e-13
839,299.5,0.2509,0.2509,0,2.092e-13
840,299.55,0.177,0.177,0,1.521e-13
841,299.6,0.1181,0.1181,0,1.047e-13
842,299.65,0.07454,0.07454,0,6.808e-14
843,299.7,0.04448,0.04448,0,4.189e-14
844,299.75,0.0251,0.0251,0,2.4369999999999998e-14
845,299.8,0.0134,0.0134,0,1.341e-14
846,299.85,0.006761,0.006761,0,6.9769999999999996e-15
847,299.9,0.0032270000000000003,0.0032270000000000003,0,3.433e-15
848,299.95,0.001457,0.001457,0,1.5980000000000001e-15
849,300.0,0.0006219,0.0006219,0,7.03e-16
850,300.05,0.00025110000000000003,0.00025110000000000003,0,2.926e-16
851,300.1,9.585e-05,9.585e-05,0,1.152e-16
852,300.15,3.461e-05,3.461e-05,0,4.2859999999999995e-17
853,300.2,1.182e-05,1.182e-05,0,1.5090000000000002e-17
854,300.25,3.816e-06,3.816e-06,0,5.022e-18
855,300.3,1.165e-06,1.165e-06,0,1.5810000000000001e-18
856,300.35,3.366e-07,3.366e-07,0,4.706e-19
857,300.4,9.192999999999999e-08,9.192999999999999e-08,0,1.325e-19
858,300.45,2.375e-08,2.375e-08,0,3.528e-20
859,300.5,5.800999999999999e-09,5.800999999999999e-09,0,8.882e-21
860,300.55,1.3400000000000001e-09,1.3400000000000001e-09,0,2.115e-21
861,300.6,2.928e-10,2.928e-10,0,4.7619999999999995e-22
862,300.65,6.049e-11,6.049e-11,0,1.0140000000000001e-22
863,300.7,1.1820000000000001e-11,1.1820000000000001e-11,0,2.044e-23
864,300.75,2.1840000000000004e-12,2.1840000000000004e-12,0,3.9629999999999996e-24
865,300.8,3.817e-13,3.817e-13,0,1.109e-24
866,300.85,6.309e-14,6.309e-14,0,2.2640000000000002e-24
867,300.9,9.861e-15,9.861e-15,0,1.067e-23
868,300.95,1.458e-15,1.458e-15,0,5.0090000000000007e-23
869,301.0,2.0369999999999999e-16,2.0369999999999999e-16,0,2.2299999999999996e-22
870,301.05,9.397e-22,0,0,9.397e-22
871,301.1,3.7499999999999996e-21,0,0,3.7499999999999996e-21
872,301.15,1.417e-20,0,0,1.417e-20
873,301.2,5.067e-20,0,0,5.067e-20
874,301.25,1.7160000000000002e-19,0,0,1.7160000000000002e-19
875,301.3,5.501e-19,0,0,5.501e-19
876,301.35,1.67e-18,0,0,1.67e-18
877,301.4,4.799e-18,0,0,4.799e-18
878,301.45,1.306e-17,0,0,1.306e-17
879,301.5,3.3639999999999997e-17,0,0,3.3639999999999997e-17
880,301.55,8.204e-17,0,0,8.204e-17
881,301.6,1.894e-16,0,0,1.894e-16
882,301.65,6.242000000000001e-16,2.1e-16,0,4.1419999999999996e-16
883,301.7,2.351e-15,1.494e-15,0,8.573e-16
884,301.75,1.175e-14,1.007e-14,0,1.68e-15
885,301.8,6.735e-14,6.423e-14,0,3.1170000000000004e-15
886,301.85,3.937e-13,3.882e-13,0,5.475e-15
887,301.9,2.2319999999999998e-12,2.2230000000000005e-12,0,9.106000000000001e-15
888,301.95,1.207e-11,1.2050000000000001e-11,0,1.4340000000000002e-14
889,302.0,6.193e-11,6.191e-11,0,2.1369999999999998e-14
890,302.05,3.0119999999999995e-10,3.0119999999999995e-10,0,3.017e-14
891,302.1,1.3880000000000002e-09,1.3880000000000002e-09,0,4.031e-14
892,302.15,6.057e-09,6.057e-09,0,5.1e-14
893,302.2,2.504e-08,2.504e-08,0,6.109e-14
894,302.25,9.804e-08,9.804e-08,0,6.928e-14
895,302.3,3.636e-07,3.636e-07,0,7.439e-14
896,302.35,1.277e-06,1.277e-06,0,7.562000000000001e-14
897,302.4,4.25e-06,4.25e-06,0,7.278e-14
898,302.45,1.339e-05,1.339e-05,0,6.632e-14
899,302.5,3.998e-05,3.998e-05,0,5.721e-14
900,302.55,0.000113,0.000113,0,4.673e-14
901,302.6,0.0003027,0.0003027,0,3.614e-14
902,302.65,0.0007679,0.0007679,0,2.6460000000000002e-14
903,302.7,0.0018449999999999999,0.0018449999999999999,0,1.834e-14
904,302.75,0.0041979999999999995,0.0041979999999999995,0,1.204e-14
905,302.8,0.009049,0.009049,0,7.478e-15
906,302.85,0.01847,0.01847,0,4.399e-15
907,302.9,0.03573,0.03573,1.302e-19,2.45e-15
908,302.95,0.06544,0.06544,8.905e-19,1.292e-15
909,303.0,0.1135,0.1135,5.77e-18,6.45e-16
910,303.05,0.1865,0.1865,3.5430000000000003e-17,3.049e-16
911,303.1,0.2903,0.2903,2.0609999999999999e-16,1.364e-16
912,303.15,0.428,0.428,1.136e-15,5.781e-17
913,303.2,0.5977,0.5977,5.9350000000000004e-15,2.319e-17
914,303.25,0.7905,0.7905,2.9380000000000003e-14,8.807000000000001e-18
915,303.3,0.9903,0.9903,1.378e-13,3.1669999999999998e-18
916,303.35,1.175,1.175,6.124e-13,1.078e-18
917,303.4,1.321,1.321,2.579e-12,3.475e-19
918,303.45,1.406,1.406,1.0289999999999999e-11,1.0599999999999999e-19
919,303.5,1.4180000000000001,1.4180000000000001,3.892e-11,3.063e-20
920,303.55,1.354,1.354,1.395e-10,8.379e-21
921,303.6,1.225,1.225,4.735000000000001e-10,2.17e-21
922,303.65,1.0490000000000002,1.0490000000000002,1.5229999999999998e-09,5.334e-22
923,303.7,0.8516,0.8516,4.645e-09,1.307e-22
924,303.75,0.6546,0.6546,1.3419999999999999e-08,6.235000000000001e-23
925,303.8,0.4766,0.4766,3.673e-08,1.682e-22
926,303.85,0.3287,0.3287,9.527e-08,7.1239999999999995e-22
927,303.9,0.2147,0.2147,2.3420000000000002e-07,2.9499999999999998e-21
928,303.95,0.1328,0.1328,5.454e-07,1.159e-20
929,304.0,0.07785,0.07785,1.204e-06,4.3189999999999997e-20
930,304.05,0.043210000000000005,0.043210000000000005,2.5169999999999998e-06,1.525e-19
931,304.1,0.022719999999999997,0.022719999999999997,4.988e-06,5.102000000000001e-19
932,304.15,0.01132,0.011309999999999999,9.366e-06,1.618e-18
933,304.2,0.005353,0.005336,1.666e-05,4.863e-18
934,304.25,0.002412,0.002384,2.809e-05,1.3850000000000001e-17
935,304.3,0.0010539999999999998,0.001009,4.488e-05,3.739e-17
936,304.35,0.0004723,0.00040439999999999996,6.795e-05,9.565e-17
937,304.4,0.000251,0.0001535,9.747e-05,2.319e-16
938,304.45,0.00018769999999999998,5.521e-05,0.0001325,5.328999999999999e-16
939,304.5,0.00018940000000000002,1.881e-05,0.0001706,1.161e-15
940,304.55,0.00021430000000000003,6.0670000000000005e-06,0.00020830000000000002,2.3960000000000003e-15
941,304.6,0.00024270000000000002,1.854e-06,0.00024090000000000003,4.686e-15
942,304.65,0.0002645,5.366e-07,0.000264,8.687999999999999e-15
943,304.7,0.0002742,1.4710000000000001e-07,0.0002741,1.5269999999999998e-14
944,304.75,0.0002697,3.82e-08,0.0002697,2.5430000000000002e-14
945,304.8,0.0002515,9.396e-09,0.0002515,4.013e-14
946,304.85,0.0002222,2.189e-09,0.0002222,6.005e-14
947,304.9,0.00018600000000000002,4.83e-10,0.00018600000000000002,8.517e-14
948,304.95,0.0001476,1.01e-10,0.0001476,1.145e-13
949,305.0,0.0001109,1.999e-11,0.0001109,1.461e-13
950,305.05,7.902e-05,3.748e-12,7.902e-05,1.768e-13
951,305.1,5.336e-05,6.656e-13,5.336e-05,2.031e-13
952,305.15,3.422e-05,1.12e-13,3.422e-05,2.219e-13
953,305.2,2.103e-05,1.784e-14,2.103e-05,2.309e-13
954,305.25,1.289e-05,2.6929999999999998e-15,1.289e-05,2.296e-13
955,305.3,9.231e-06,3.85e-16,9.231e-06,2.193e-13
956,305.35,1.045e-05,0,1.045e-05,2.026e-13
957,305.4,1.898e-05,0,1.898e-05,1.831e-13
958,305.45,4.084e-05,0,4.084e-05,1.638e-13
959,305.5,8.813e-05,0,8.813e-05,1.469e-13
960,305.55,0.00018240000000000002,0,0.00018240000000000002,1.334e-13
961,305.6,0.0003588,0,0.0003588,1.229e-13
962,305.65,0.0006696,0,0.0006696,1.144e-13
963,305.7,0.001185,0,0.001185,1.066e-13
964,305.75,0.001987,0,0.001987,9.851e-14
965,305.8,0.00316,0,0.00316,8.987999999999999e-14
966,305.85,0.004764,0,0.004764,8.09e-14
967,305.9,0.006809999999999999,0,0.006809999999999999,7.21e-14
968,305.95,0.009229000000000001,0,0.009229000000000001,6.401e-14
969,306.0,0.011859999999999999,0,0.011859999999999999,5.691000000000001e-14
970,306.05,0.01444,0,0.01444,5.077e-14
971,306.1,0.01668,0,0.01668,4.5310000000000005e-14
972,306.15,0.01826,0,0.01826,4.014e-14
973,306.2,0.01896,0,0.01896,3.495e-14
974,306.25,0.01866,0,0.01866,2.963e-14
975,306.3,0.01741,0,0.01741,2.426e-14
976,306.35,0.0154,0,0.0154,1.906e-14
977,306.4,0.01291,0,0.01291,1.432e-14
978,306.45,0.01027,0,0.01027,1.025e-14
979,306.5,0.00774,0,0.00774,6.978e-15
980,306.55,0.0055320000000000005,0,0.0055320000000000005,4.5130000000000006e-15
981,306.6,0.0037479999999999996,0,0.0037479999999999996,2.7710000000000003e-15
982,306.65,0.002408,0,0.002408,1.6149999999999998e-15
983,306.7,0.001467,0,0.001467,8.922e-16
984,306.75,0.0008482000000000001,0,0.0008482000000000001,4.676e-16
985,306.8,0.00046689999999999996,0,0.00046689999999999996,2.324e-16
986,306.85,0.0002475,0,0.0002475,1.0949999999999999e-16
987,306.9,0.0001319,0,0.0001319,4.8909999999999996e-17
988,306.95,8.005e-05,0,8.005e-05,2.072e-17
989,307.0,6.77e-05,0,6.77e-05,8.319e-18
